Warning: NaN result encountered.
         Current function value: nan
         Iterations: 0
         Function evaluations: 1
         Gradient evaluations: 1
         11354023 function calls (11182927 primitive calls) in 24.862 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.018    0.018 __init__.py:26(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:261(_StderrthresholdFlag)
        1    0.000    0.000    0.000    0.000 __init__.py:264(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:27(_raise_version_warning)
        1    0.000    0.000    0.000    0.000 __init__.py:27(get_projection_names)
  113/105    0.000    0.000    0.001    0.000 __init__.py:270(wrapper)
        1    0.000    0.000    0.005    0.005 __init__.py:274(load)
        1    0.000    0.000    0.000    0.000 __init__.py:274(value)
        1    0.000    0.000    0.003    0.003 __init__.py:28(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:281(LogRecord)
        1    0.000    0.000    0.460    0.460 __init__.py:288(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:293(__init__)
        4    0.000    0.000    0.005    0.001 __init__.py:299(loads)
        7    0.000    0.000    0.697    0.100 __init__.py:3(<module>)
      682    0.001    0.000    0.002    0.000 __init__.py:30(get_format)
        1    0.000    0.000    0.000    0.000 __init__.py:311(CDLL)
      127    0.009    0.000    0.020    0.000 __init__.py:316(namedtuple)
        1    0.000    0.000    0.011    0.011 __init__.py:317(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:323(<listcomp>)
       20    0.000    0.000    0.001    0.000 __init__.py:323(deco)
        1    0.001    0.001    0.001    0.001 __init__.py:326(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:330(Bunch)
        1    0.000    0.000    0.000    0.000 __init__.py:332(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:334(<listcomp>)
        1    0.000    0.000    0.001    0.001 __init__.py:346(_get_bibtex)
        4    0.000    0.000    0.000    0.000 __init__.py:35(<genexpr>)
        3    0.000    0.000    0.000    0.000 __init__.py:35(__deprecate_private_class)
        1    0.000    0.000    0.000    0.000 __init__.py:350(_FuncPtr)
        1    0.000    0.000    0.000    0.000 __init__.py:357(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:37(UnsupportedPythonError)
        1    0.000    0.000    0.000    0.000 __init__.py:371(getMessage)
        1    0.000    0.000    0.000    0.000 __init__.py:379(PyDLL)
        6    0.000    0.000    0.000    0.000 __init__.py:38(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:38(_check_jaxlib_version)
        1    0.000    0.000    0.000    0.000 __init__.py:38(error)
        1    0.000    0.000    0.000    0.000 __init__.py:384(YAMLObjectMetaclass)
        1    0.000    0.000    0.136    0.136 __init__.py:385(<module>)
        1    0.000    0.000    0.230    0.230 __init__.py:387(<module>)
      527    0.000    0.000    0.000    0.000 __init__.py:388(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:388(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:388(to_filehandle)
        1    0.000    0.000    0.019    0.019 __init__.py:39(<module>)
        1    0.000    0.000    0.010    0.010 __init__.py:39(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:391(warning)
        1    0.000    0.000    0.000    0.000 __init__.py:397(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:399(YAMLObject)
        3    0.000    0.000    0.140    0.047 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:40(YAMLLoadWarning)
        1    0.000    0.000    0.009    0.009 __init__.py:41(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:411(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:419(LibraryLoader)
        3    0.000    0.000    0.000    0.000 __init__.py:42(<genexpr>)
        3    0.000    0.000    0.000    0.000 __init__.py:42(private_class)
        1    0.000    0.000    0.000    0.000 __init__.py:420(PercentStyle)
        2    0.000    0.000    0.000    0.000 __init__.py:420(__init__)
        7    0.000    0.000    0.000    0.000 __init__.py:422(__repr__)
        3    0.000    0.000    0.000    0.000 __init__.py:426(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:429(usesTime)
        5    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
      314    0.000    0.000    0.000    0.000 __init__.py:430(__getnewargs__)
        1    0.000    0.000    0.000    0.000 __init__.py:432(format)
        1    0.000    0.000    0.000    0.000 __init__.py:435(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:444(StringTemplateStyle)
        2    0.000    0.000    0.001    0.000 __init__.py:444(open_file_cm)
        2    0.000    0.000    0.026    0.013 __init__.py:45(<module>)
        1    0.000    0.000    0.004    0.004 __init__.py:46(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:468(Formatter)
        1    0.000    0.000    0.000    0.000 __init__.py:475(checkdep_ps_distiller)
       60    0.000    0.000    0.000    0.000 __init__.py:48(get_projection_class)
        3    0.000    0.000    0.000    0.000 __init__.py:481(PYFUNCTYPE)
        3    0.000    0.000    0.000    0.000 __init__.py:482(CFunctionType)
        4    0.000    0.000    0.000    0.000 __init__.py:489(cast)
        5    0.000    0.000    0.046    0.009 __init__.py:5(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:5(HTTPStatus)
        3    0.000    0.000    0.000    0.000 __init__.py:513(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:513(get_home)
        1    0.000    0.000    0.004    0.004 __init__.py:52(<module>)
       21    0.000    0.000    0.001    0.000 __init__.py:525(log)
        5    0.000    0.000    0.004    0.001 __init__.py:53(open)
        1    0.000    0.000    0.000    0.000 __init__.py:530(GetRealpathAndStat)
        1    0.000    0.000    0.000    0.000 __init__.py:536(_get_xdg_config_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:548(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:548(_get_xdg_cache_dir)
       13    0.000    0.000    0.000    0.000 __init__.py:559(vlog)
        2    0.000    0.000    0.000    0.000 __init__.py:560(_get_config_or_cache_dir)
        1    0.001    0.001    0.049    0.049 __init__.py:58(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:583(get_configdir)
        1    0.000    0.000    0.000    0.000 __init__.py:584(usesTime)
        1    0.000    0.000    0.000    0.000 __init__.py:590(formatMessage)
        2    0.000    0.000    0.005    0.002 __init__.py:6(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:6(Conf)
        1    0.000    0.000    0.000    0.000 __init__.py:6(ProjectionRegistry)
        1    0.000    0.000    0.000    0.000 __init__.py:603(get_cachedir)
        1    0.000    0.000    0.000    0.000 __init__.py:606(format)
        1    0.000    0.000    0.000    0.000 __init__.py:614(_get_data_path)
        1    0.000    0.000    0.000    0.000 __init__.py:617(update)
        1    0.000    0.000    0.000    0.000 __init__.py:62(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:62(DOMException)
        2    0.000    0.000    0.000    0.000 __init__.py:626(get_candidate_paths)
        1    0.000    0.000    0.017    0.017 __init__.py:629(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:635(maxdict)
        1    0.000    0.000    0.000    0.000 __init__.py:641(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:643(BufferingFormatter)
       68    0.000    0.000    0.000    0.000 __init__.py:646(__setitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:647(get_data_path)
        1    0.000    0.000    0.000    0.000 __init__.py:655(Stack)
        2    0.000    0.000    0.000    0.000 __init__.py:662(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:664(matplotlib_fname)
        1    0.000    0.000    0.000    0.000 __init__.py:68(get_projection_names)
        1    0.000    0.000    0.001    0.001 __init__.py:68(make_transform_graph_docs)
        1    0.000    0.000    0.000    0.000 __init__.py:685(Filter)
        4    0.000    0.000    0.000    0.000 __init__.py:685(gen_candidates)
     1890    0.003    0.000    0.005    0.000 __init__.py:690(push)
        6    0.001    0.000    0.471    0.079 __init__.py:7(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:71(_StrongRef)
        2    0.000    0.000    0.003    0.002 __init__.py:71(search_function)
      124    0.000    0.000    0.000    0.000 __init__.py:715(clear)
        2    0.000    0.000    0.041    0.021 __init__.py:72(<module>)
       60    0.001    0.000    0.006    0.000 __init__.py:720(bubble)
        1    0.000    0.000    0.000    0.000 __init__.py:722(Filterer)
       38    0.000    0.000    0.000    0.000 __init__.py:727(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:729(RcParams)
        8    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 __init__.py:738(<dictcomp>)
        1    0.000    0.000    0.003    0.003 __init__.py:74(_init)
        2    0.000    0.000    0.000    0.000 __init__.py:747(filter)
        1    0.000    0.000    0.000    0.000 __init__.py:76(IndexSizeErr)
      121    0.000    0.000    0.000    0.000 __init__.py:76(__init__)
       30    0.000    0.000    0.012    0.000 __init__.py:772(__init__)
     1789    0.002    0.000    0.023    0.000 __init__.py:775(__setitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:79(DomstringSizeErr)
        5    0.000    0.000    0.000    0.000 __init__.py:794(_addHandlerRef)
        2    0.000    0.000    0.008    0.004 __init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:804(Handler)
   143809    0.084    0.000    0.177    0.000 __init__.py:811(__getitem__)
        5    0.000    0.000    0.000    0.000 __init__.py:813(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:816(PythonHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:819(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:82(HierarchyRequestErr)
        5    0.000    0.000    0.000    0.000 __init__.py:842(createLock)
      301    0.000    0.000    0.000    0.000 __init__.py:848(__iter__)
        2    0.000    0.000    0.000    0.000 __init__.py:849(acquire)
        1    0.000    0.000    0.000    0.000 __init__.py:85(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:85(WrongDocumentErr)
      242    0.000    0.000    0.000    0.000 __init__.py:85(__hash__)
        2    0.000    0.000    0.000    0.000 __init__.py:856(release)
        1    0.000    0.000    0.000    0.000 __init__.py:869(format)
        1    0.000    0.000    0.000    0.000 __init__.py:872(copy)
        1    0.000    0.000    0.000    0.000 __init__.py:873(<dictcomp>)
        1    0.000    0.000    0.011    0.011 __init__.py:876(rc_params)
        1    0.000    0.000    0.000    0.000 __init__.py:877(Grouper)
        1    0.000    0.000    0.000    0.000 __init__.py:88(InvalidCharacterErr)
       27    0.000    0.000    0.000    0.000 __init__.py:886(is_url)
        1    0.000    0.000    0.024    0.024 __init__.py:89(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:89(CallbackRegistry)
       54    0.000    0.000    0.003    0.000 __init__.py:891(_open_file_or_url)
        1    0.000    0.000    0.000    0.000 __init__.py:892(handle)
        2    0.000    0.000    0.001    0.001 __init__.py:9(<module>)
       27    0.010    0.000    0.027    0.001 __init__.py:909(_rc_params_in_file)
        1    0.000    0.000    0.000    0.000 __init__.py:91(NoDataAllowedErr)
        2    0.000    0.000    0.000    0.000 __init__.py:910(setFormatter)
        5    0.000    0.000    0.000    0.000 __init__.py:913(__init__)
        5    0.000    0.000    0.000    0.000 __init__.py:914(<dictcomp>)
     1260    0.002    0.000    0.003    0.000 __init__.py:919(clean)
     1260    0.000    0.000    0.000    0.000 __init__.py:922(<listcomp>)
        1    0.000    0.000    0.032    0.032 __init__.py:94(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:94(NoModificationAllowedErr)
        1    0.000    0.000    0.000    0.000 __init__.py:954(ABSLHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:957(__init__)
     1140    0.004    0.000    0.007    0.000 __init__.py:968(get_siblings)
        1    0.000    0.000    0.005    0.005 __init__.py:97(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:97(NotFoundErr)
        5    0.000    0.000    0.001    0.000 __init__.py:97(whichdb)
       27    0.000    0.000    0.036    0.001 __init__.py:971(rc_params_from_file)
     1140    0.001    0.000    0.001    0.000 __init__.py:972(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:98(_init)
        1    0.000    0.000    0.000    0.000 __init__.py:989(activate_python_handler)
        1    0.000    0.000    0.000    0.000 __init__.py:99(<listcomp>)
        8    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
        1    0.000    0.000    0.009    0.009 __init__.py:99(_check_numpy)
        1    0.000    0.000    0.000    0.000 __init__.py:991(StreamHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:992(<listcomp>)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:1(<module>)
        1    0.000    0.000    0.004    0.004 _add_newdocs.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:6668(numeric_type_aliases)
       18    0.000    0.000    0.000    0.000 _add_newdocs.py:6669(type_aliases_gen)
       19    0.000    0.000    0.000    0.000 _add_newdocs.py:6704(add_newdoc_for_scalar_type)
       27    0.000    0.000    0.000    0.000 _add_newdocs.py:6709(<genexpr>)
       36    0.000    0.000    0.000    0.000 _add_newdocs.py:6710(<genexpr>)
        4    0.000    0.000    0.000    0.000 _argument_parser.py:116(parse)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:150(ArgumentSerializer)
        5    0.000    0.000    0.000    0.000 _argument_parser.py:153(serialize)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:158(NumericParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:164(is_outside_bounds)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:169(parse)
        1    0.000    0.000    0.002    0.002 _argument_parser.py:19(<module>)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:202(FloatParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:243(IntegerParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:252(__init__)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:273(convert)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:294(BooleanParser)
        3    0.000    0.000    0.000    0.000 _argument_parser.py:297(parse)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:322(EnumParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:34(_is_integer_type)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:373(EnumClassParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:40(_ArgumentParserCache)
        9    0.000    0.000    0.000    0.000 _argument_parser.py:45(__call__)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:455(ListSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:465(EnumClassListSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:492(CsvListSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:515(EnumClassSerializer)
