         314237720 function calls (309171621 primitive calls) in 2552.880 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
11644397/9940132 1876.145    0.000 1927.347    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        1    0.000    0.000    3.395    3.395 backend_bases.py:1965(print_figure)
       38    0.000    0.000    0.000    0.000 utils.py:8(_get_c)
        1    0.000    0.000    0.000    0.000 table.py:341(Table)
       10    0.000    0.000    0.000    0.000 client.py:594(_safe_read)
       40    0.000    0.000    0.000    0.000 cds.py:36(get_type_map_key)
        2    0.000    0.000    0.002    0.001 _backend.py:1(<module>)
        1    0.000    0.000    0.007    0.007 basic.py:7(<module>)
        2    0.000    0.000    0.017    0.008 initializers.py:18(<module>)
        1    0.000    0.000    0.005    0.005 _basic.py:5(<module>)
        1    0.000    0.000    0.013    0.013 interpolate.py:1(<module>)
        1    0.000    0.000    0.027    0.027 iers.py:944(auto_open)
        3    0.000    0.000    0.050    0.017 sky_coordinate.py:210(__init__)
       50    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       13    0.000    0.000    0.000    0.000 warnings.py:170(_add_filter)
       56    0.000    0.000    0.000    0.000 shape_base.py:347(_stack_dispatcher)
       15    0.000    0.000    0.001    0.000 deprecation.py:58(warn_deprecated)
        1    0.000    0.000    0.000    0.000 axis.py:2193(YAxis)
        1    0.000    0.000    0.002    0.002 decorators.py:3(<module>)
       13    0.000    0.000    0.000    0.000 table.py:605(<listcomp>)
        2    0.000    0.000    0.014    0.007 registry.py:149(_update__doc__)
        1    0.000    0.000    0.026    0.026 convenience.py:55(<module>)
        1    0.000    0.000    0.000    0.000 core.py:315(Time)
        1    0.000    0.000    0.004    0.004 arpack.py:7(<module>)
        1    0.000    0.000    0.000    0.000 radau.py:1(<module>)
       31    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
        4    0.000    0.000    0.000    0.000 sre_parse.py:951(parse_template)
       23    0.000    0.000    0.000    0.000 pathlib.py:624(_parse_args)
       55    0.000    0.000    0.000    0.000 rcsetup.py:717(__call__)
        4    0.000    0.000    0.658    0.165 socket.py:575(readinto)
        1    0.000    0.000    0.142    0.142 colorbar.py:20(<module>)
        1    0.000    0.000    0.002    0.002 dviread.py:18(<module>)
        1    0.000    0.000    0.012    0.012 _base.py:1(<module>)
        5    0.000    0.000    0.001    0.000 introspection.py:93(minversion)
        6    0.000    0.000    0.391    0.065 client.py:502(_read_next_chunk_size)
       33    0.000    0.000    0.001    0.000 xla_bridge.py:299(_numpy_array_constant)
        1    0.000    0.000    0.000    0.000 orthogonal.py:72(<module>)
       31    0.000    0.000    0.008    0.000 baseframe.py:1670(cartesian)
        1    0.000    0.000    0.002    0.002 icrs_cirs_transforms.py:6(<module>)
      117    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
      138    0.000    0.000    0.000    0.000 pyparsing.py:2428(setWhitespaceChars)
        1    0.000    0.000    0.000    0.000 dviread.py:172(Dvi)
        1    0.000    0.000    0.012    0.012 image.py:4(<module>)
        1    0.000    0.000    0.001    0.001 polar.py:1(<module>)
        1    0.000    0.000    0.032    0.032 backend_agg.py:21(<module>)
        2    0.000    0.000    0.001    0.001 model.py:1(<module>)
       10    0.000    0.000    0.000    0.000 card.py:297(value)
        1    0.000    0.000    0.024    0.024 diff.py:7(<module>)
        6    0.000    0.000    0.006    0.001 formats.py:47(_regexify_subfmts)
       32    0.000    0.000    0.007    0.000 formats.py:86(__new__)
        5    0.000    0.000    0.000    0.000 core.py:10394(pom00)
       12    0.000    0.000    0.000    0.000 batching.py:414(batched_traceable)
        1    0.000    0.000    0.017    0.017 control_flow.py:366(_while_loop_batching_rule)
        2    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Gt}
       16    0.000    0.000    0.000    0.000 {built-in method time.strftime}
       24    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
      229    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
       26    0.000    0.000    0.001    0.000 core.py:6623(getdoc)
       60    0.000    0.000    0.000    0.000 _base.py:3027(set_axis_on)
        3    0.000    0.000    0.037    0.012 core.py:1139(compose)
       78    0.000    0.000    0.000    0.000 data_info.py:520(parent_table)
       94    0.000    0.000    0.000    0.000 yacc.py:1382(__init__)
       21    0.000    0.000    0.000    0.000 table.py:286(keys)
        5    0.000    0.000    0.000    0.000 registry.py:446(<listcomp>)
       74    0.000    0.000    0.000    0.000 exceptions.py:214(get_short_name)
      114    0.000    0.000    0.001    0.000 typing.py:769(<genexpr>)
        1    0.000    0.000    0.018    0.018 __init__.py:26(<module>)
        1    0.000    0.000    0.130    0.130 filter_design.py:2(<module>)
        1    0.000    0.000    0.000    0.000 constants.py:8(<module>)
        1    0.000    0.000    0.017    0.017 __init__.py:164(<module>)
        8    0.000    0.000    0.028    0.003 representation.py:2030(_get_deriv_key)
       24    0.000    0.000    0.000    0.000 linecache.py:53(checkcache)
       12    0.000    0.000    0.006    0.000 core.py:6415(array)
        3    0.000    0.000    0.000    0.000 argparse.py:1241(__init__)
       63    0.000    0.000    0.000    0.000 rcsetup.py:447(validate_fontsize)
        1    0.000    0.000    0.122    0.122 backend_bases.py:3251(new_figure_manager)
        1    0.000    0.000    0.021    0.021 core.py:1449(find_equivalent_units)
       50    0.000    0.000    0.000    0.000 utils.py:114(format_power)
        3    0.000    0.000    0.001    0.000 connect.py:5(<module>)
      158    0.000    0.000    0.000    0.000 card.py:424(comment)
       32    0.000    0.000    0.000    0.000 core.py:818(precision)
       20    0.000    0.000    0.000    0.000 partial_eval.py:956(__init__)
      120    0.000    0.000    0.000    0.000 baseframe.py:1092(<genexpr>)
       40    0.000    0.000    0.000    0.000 baseframe.py:617(<dictcomp>)
      262    0.000    0.000    0.000    0.000 representation.py:577(differentials)
        1    0.000    0.000    0.003    0.003 lsr.py:4(<module>)
      256    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
       32    0.000    0.000    0.000    0.000 warnings.py:442(__init__)
        1    0.000    0.000    0.033    0.033 backend_bases.py:2623(__init__)
       60    0.000    0.000    0.000    0.000 __init__.py:21(get_projection_class)
        1    0.000    0.000    0.001    0.001 offsetbox.py:15(<module>)
       13    0.000    0.000    0.000    0.000 configobj.py:510(_initialise)
       76    0.000    0.000    0.001    0.000 quantity.py:515(<genexpr>)
        1    0.000    0.000    0.004    0.004 connection.py:10(<module>)
       15    0.000    0.000    0.000    0.000 column.py:947(_verify_keywords)
       23    0.000    0.000    0.004    0.000 formats.py:1245(parse_string)
       32    0.000    0.000    0.003    0.000 core.py:1362(replicate)
       11    0.000    0.000    0.000    0.000 dtypes.py:82(canonicalize_dtype)
        5    0.000    0.000    0.005    0.001 batching.py:155(process_call)
        1    0.000    0.000    0.007    0.007 filters.py:31(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3566(random_correlation_gen)
        1    0.000    0.000    0.115    0.115 earth.py:695(gravitational_redshift)
        2    0.000    0.000    0.016    0.008 iers.py:1030(_read_leap_seconds)
        1    0.000    0.000    0.121    0.121 iers.py:10(<module>)
        1    0.000    0.000    0.007    0.007 ecliptic.py:4(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Div}
       45    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
        1    0.000    0.000    0.001    0.001 parse.py:28(<module>)
        1    0.000    0.000    0.003    0.003 type_check.py:3(<module>)
        1    0.000    0.000    0.002    0.002 polynomial.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:738(<dictcomp>)
       30    0.000    0.000    0.012    0.000 __init__.py:772(__init__)
        1    0.000    0.000    0.000    0.000 path.py:21(Path)
       89    0.000    0.000    0.000    0.000 core.py:1482(<genexpr>)
        1    0.000    0.000    0.060    0.060 __init__.py:13(<module>)
        3    0.000    0.000    0.002    0.001 base.py:383(_readfrom_internal)
        1    0.000    0.000    0.000    0.000 hdulist.py:4(<module>)
        7    0.000    0.000    0.000    0.000 core.py:520(<listcomp>)
        2    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Min}
       17    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       24    0.000    0.000    0.000    0.000 enum.py:151(<dictcomp>)
        1    0.000    0.000    0.003    0.003 colors.py:60(<module>)
        6    0.000    0.000    0.001    0.000 patches.py:1853(_pprint_table)
        9    0.000    0.000    0.000    0.000 figure.py:898(<genexpr>)
       12    0.000    0.000    0.000    0.000 configobj.py:484(__init__)
        8    0.000    0.000    0.000    0.000 data.py:107(_is_url)
       29    0.000    0.000    0.000    0.000 core.py:2492(_check_for_masked_and_fill)
        2    0.000    0.000    0.002    0.001 base.py:1(<module>)
       25    0.000    0.000    0.001    0.000 lax_numpy.py:364(_one_to_one_unop)
        1    0.000    0.000    0.017    0.017 windows.py:1(<module>)
       11    0.000    0.000    0.000    0.000 decorator.py:150(update)
        1    0.000    0.000    0.043    0.043 ltisys.py:4(<module>)
        1    0.000    0.000    0.001    0.001 transformations.py:15(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method jaxlib.xla_extension.ops.Ne}
        1    0.000    0.000    0.000    0.000 _inspect.py:7(<module>)
       42    0.000    0.000    0.000    0.000 parse.py:109(_coerce_args)
        1    0.000    0.000    0.001    0.001 twodim_base.py:3(<module>)
      240    0.000    0.000    0.000    0.000 transforms.py:2075(inverted)
       52    0.000    0.000    0.000    0.000 calendar.py:58(__getitem__)
       72    0.000    0.000    0.000    0.000 data_info.py:513(parent_table)
        2    0.000    0.000    0.000    0.000 lex.py:663(get_rules)
      173    0.000    0.000    0.000    0.000 core.py:1125(<lambda>)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
       22    0.000    0.000    0.000    0.000 lax.py:3683(_select_dtype_rule)
        1    0.000    0.000    0.011    0.011 baseframe.py:6(<module>)
        1    0.000    0.000    0.003    0.003 plistlib.py:47(<module>)
       90    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.002    0.002 nanfunctions.py:22(<module>)
        1    0.000    0.000    0.003    0.003 polynomial.py:57(<module>)
       86    0.000    0.000    0.000    0.000 pyparsing.py:4059(<genexpr>)
       40    0.000    0.000    0.000    0.000 column.py:1280(fill_value)
        2    0.000    0.000    0.025    0.013 lex.py:211(readtab)
      248    0.000    0.000    0.000    0.000 table.py:1708(masked)
        1    0.000    0.000    0.001    0.001 batching.py:15(<module>)
        1    0.000    0.000    0.015    0.015 __init__.py:119(<module>)
       62    0.000    0.000    0.000    0.000 solar_system.py:147(_get_kernel)
       18    0.000    0.000    0.003    0.000 {built-in method time.strptime}
        6    0.000    0.000    0.000    0.000 gettext.py:211(_expand_lang)
        3    0.000    0.000    0.000    0.000 gettext.py:474(find)
        1    0.000    0.000    0.005    0.005 pickle.py:24(<module>)
       63    0.000    0.000    0.000    0.000 einsumfunc.py:1004(einsum)
       17    0.000    0.000    0.000    0.000 cycler.py:55(_process_keys)
        1    0.000    0.000    0.004    0.004 mlab.py:54(<module>)
        5    0.000    0.000    0.001    0.000 column.py:59(col_copy)
        1    0.000    0.000    0.025    0.025 quantity.py:7(<module>)
       13    0.000    0.000    0.000    0.000 table.py:1119(<listcomp>)
        1    0.000    0.000    0.000    0.000 image.py:16(_ImageBaseHDU)
        1    0.000    0.000    0.001    0.001 solar_system.py:5(<module>)
        1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
       56    0.000    0.000    0.002    0.000 pyparsing.py:3870(<listcomp>)
     32/9    0.000    0.000    0.004    0.000 pyparsing.py:4434(leaveWhitespace)
        1    0.000    0.000    0.014    0.014 artist.py:1(<module>)
        1    0.000    0.000    0.013    0.013 lines.py:4(<module>)
       60    0.000    0.000    0.000    0.000 gridspec.py:144(_normalize)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:1(<module>)
       15    0.000    0.000    0.000    0.000 generic.py:205(p_main)
       31    0.000    0.000    0.080    0.003 cds.py:289(_parse_unit)
       33    0.000    0.000    0.014    0.000 constant.py:161(_unit)
        1    0.000    0.000    0.021    0.021 console.py:5(<module>)
        8    0.000    0.000    0.002    0.000 table.py:1809(add_column)
        7    0.000    0.000    0.000    0.000 core.py:843(convert_numpy)
        1    0.000    0.000    0.001    0.001 client.py:193(parse_headers)
       20    0.000    0.000    0.000    0.000 column.py:2168(_parse_tformat)
      142    0.000    0.000    0.000    0.000 util.py:282(get_module)
        9    0.000    0.000    0.000    0.000 _defines.py:106(DEFINE_flag)
        1    0.000    0.000    0.000    0.000 decomp.py:16(<module>)
        1    0.000    0.000    0.001    0.001 ad_util.py:16(<module>)
        4    0.000    0.000    0.001    0.000 lax.py:4919(_reduce_sum_translation_rule)
        1    0.000    0.000    0.002    0.002 kde.py:21(<module>)
       49    0.000    0.000    0.000    0.000 baseframe.py:653(cache)
       31    0.000    0.000    0.000    0.000 locale.py:384(normalize)
        1    0.000    0.000    0.000    0.000 markers.py:165(MarkerStyle)
       28    0.000    0.000    0.000    0.000 calendar.py:77(__getitem__)
        1    0.000    0.000    0.055    0.055 backend_macosx.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:346(_get_bibtex)
       19    0.000    0.000    0.000    0.000 erfa.py:41(helper_p2s)
      188    0.000    0.000    0.000    0.000 yacc.py:248(__setitem__)
        1    0.000    0.000    0.001    0.001 file.py:4(<module>)
